mx_standard,my_standard,mz_standard,r_2_standard
6.638239644325243e-13,-1.1211825182905452e-13,8.963586126212319e-14,0.8768681133443224
3.4708416079185063e-13,4.441830053115736e-13,2.1637542512680008e-13,0.84716905098449
-1.377808675948043e-13,-3.4513417335173136e-13,4.029939969798277e-14,0.9895512141387157
1.068140284706315e-13,-4.7505037348299326e-14,2.795465032800608e-14,0.9893592603731659
-2.6600397289465907e-14,-1.1354342122981753e-13,-3.865583525945789e-14,0.9712835258061274
5.844721572778836e-13,-2.8708344231450857e-13,9.105283015479963e-16,0.9929714113016945
1.1241429667187477e-12,-4.2029660517333406e-13,2.7211804699661816e-13,0.9845083264433135
4.65154575933189e-14,9.387829470466586e-14,1.0717353565308792e-14,0.9919886810899275
2.2085595955645613e-13,-2.6777100742763605e-13,-4.574995471029697e-13,0.5918211783651636
1.4462090575393025e-13,-1.0805251929154805e-13,-7.484217034401214e-14,0.8319947149069612
3.9089581492921846e-13,1.1264250472695593e-13,-2.8301327552241797e-13,0.9085232543451682
-3.638317546475965e-13,-6.789337570861801e-13,-3.8794879276245795e-14,0.9697830866173484
9.125270790036647e-13,-1.5855163563663474e-13,5.449941432453011e-13,0.9594065199272876
8.140388286290378e-14,-4.048489401592206e-14,8.52840571015884e-15,0.9916966521226567
-2.2951238368849644e-14,-2.70385869325373e-14,-3.0845890974761603e-15,0.989004844073609
1.1781192587656961e-14,5.636051363344729e-14,-1.4723817940873177e-14,0.42637033864937157
-1.4540683072070992e-14,-1.812667939911856e-13,-1.0904243801959024e-13,0.9776223272705983
-8.271984466829678e-15,3.966198102097006e-14,-3.864088983398127e-15,0.9792228619123471
4.582205681737759e-14,7.966897911376212e-15,-1.9160749899429516e-14,0.9847467783827135
9.550975473400769e-15,-4.168617153819237e-14,-2.190935193965339e-14,0.9968674571520715
1.7573807673292129e-13,-3.062027008958845e-13,1.0004303663112561e-13,0.8345658212559226
3.8970749870909016e-14,-1.0926025520034798e-14,2.1666193225115228e-14,0.9692866390106417
-6.075174362183034e-15,-3.1979024348945905e-14,2.512074915400691e-14,0.81510366288792
1.1356985098690352e-13,-4.736520514636154e-14,4.631821787446194e-15,0.9539941903979919
8.465419576824381e-14,-1.5804279381289903e-14,8.893006042861256e-15,0.9757851749301842
1.3682454996688598e-13,-6.252233860133361e-14,2.901216558149037e-14,0.9507763864624729
7.64784917983318e-15,-1.9957020280959136e-14,-1.0986614939618241e-14,0.8028198618653853
2.2528551183764305e-13,1.5888953280265986e-14,3.749704996989303e-14,0.92756365794246
6.276969017160448e-14,3.908419008260178e-14,-6.1769090283556895e-15,0.9139602326413163
4.904818709103551e-13,-1.6267505216089342e-13,1.949379932851625e-14,0.8582549983694735
-3.4990298461405666e-14,1.432787094136326e-14,8.195382771707741e-16,0.9854993926036151
-2.640149634629105e-14,9.571113142938118e-15,2.1173579367631114e-15,0.9474332141126399
6.990634115356111e-14,-9.32429291422609e-14,1.0233422630388389e-13,0.7768399490443194
9.376475065476943e-14,-1.5508255388564392e-14,-1.6925841712792281e-15,0.9637945954190773
1.2583197442212812e-13,-6.337089741063787e-14,3.800137861164671e-14,0.9760363213647104
1.0891137296403766e-13,-2.6005711172573275e-14,-1.189963204940225e-14,0.9362854606724406
5.5609268269642155e-15,4.784113272205152e-15,-2.0359316290199043e-15,0.4230466090157591
4.400441887613957e-14,-8.649255815813425e-15,2.9921298728049444e-15,0.8690828939605822
9.376229506165476e-15,5.159290592866999e-15,-3.7128230223721865e-15,0.2962820337100355
5.874270615629742e-14,-6.650775691174851e-15,-1.5320278519287644e-14,0.9888225115739965
2.2879332792766647e-14,-9.310250666676363e-15,-2.635458894918483e-14,0.9272545637047664
-1.5349293335877615e-14,6.223507535320762e-15,-1.5824215831834114e-15,0.9384037624848975
2.3288006350606768e-14,1.1097239475685117e-14,-2.4112389646153617e-14,0.9472378483975329
4.1563028347183035e-14,2.2306062271848193e-14,9.31989708657422e-15,0.9394350091288387
1.1989720296801615e-13,-4.8212048094499725e-14,-6.185627878705737e-15,0.9612555114730865
3.1829438364527615e-14,6.7021328535311254e-15,2.6503750736820005e-14,0.9889668327513171
2.5348323619575242e-14,8.639858037888272e-15,-5.761865349939143e-14,0.9828042778181754
2.0058544996571934e-13,-2.0972878900520546e-13,7.190286454585782e-14,0.8573792141842851
2.154381798225438e-13,-5.268707404124932e-14,5.4187976808659136e-14,0.8789460016199631
-5.052514284492831e-15,4.49210043878833e-14,-1.5577787488214722e-15,0.9115590407862394
9.224789750336343e-15,6.404451628882605e-16,1.7980834544613925e-14,0.9505384126685553
-1.4956494898295142e-14,1.4312718250361168e-14,-2.989654457290768e-14,0.8162523823187153
1.1131061688388065e-13,-1.8620716730006995e-14,-2.3631670425204126e-14,0.9727512518324043
6.602414508089529e-16,-6.186759645581504e-15,3.194246525346934e-15,0.7711468261913563
-3.902175814119671e-15,-7.758813068778683e-16,1.520101195838502e-14,0.9881117839226936
-2.1445653728889096e-14,-1.7713400345078475e-15,-1.0497410980172426e-14,0.9261951091520976
-3.708933608423843e-15,-1.6746655704982604e-14,3.121093561798794e-15,0.6561407949315528
-5.208843988020574e-16,2.7006401078179476e-15,2.6097161877665903e-14,0.9261914898968382
-5.181939186935499e-15,-2.413588528306982e-15,-9.986322488539025e-15,0.9705150056388663
2.4796037679584e-13,1.05579096763124e-14,2.0606390520650052e-13,0.9125044437436864
1.3937072832727026e-14,-2.6308598298292653e-14,2.1194124250691356e-15,0.891660766417818
-8.074818166079858e-15,-2.7798362387917358e-15,4.641610846526177e-15,0.947817164762951
1.8084598547866953e-13,-8.842317472983822e-14,5.041970354264476e-14,0.492702931828488
9.978664088171903e-15,6.705164456090461e-16,2.8121143840171695e-15,0.9095728963210223
1.1667409784458057e-13,-4.256748349121278e-14,7.069364076842841e-14,0.8941466122663827
5.4616467622900345e-15,8.219335504400539e-15,-1.2192624263375921e-14,0.952101243785355
-2.761255602001144e-15,-9.731949524024291e-15,1.0546500958518243e-14,0.5600932858276304
1.1973620251354337e-13,3.893902661522807e-14,3.342648423691159e-14,0.9767517034595719
4.16653800140913e-15,-4.3122169864306776e-15,1.0642071638950441e-14,0.9923997594883235
-4.300884820737851e-15,1.2481143180776675e-14,-9.264465020363137e-15,0.9083323283048795
2.139771654466675e-14,1.2645648958681273e-15,2.902028860095692e-14,0.9301882256768831
4.8913329017459477e-14,-1.0842679936352995e-14,-1.084086824946454e-14,0.9914409294839914
7.45479976571909e-15,-8.659713686862498e-16,-4.653749321953739e-16,0.532307782138172
-3.8035447493380244e-15,9.917461163942509e-15,5.8804772115091e-15,0.742500049254355
-7.3366914780854e-16,-3.638243435735747e-15,6.689297113582174e-15,0.9777799969770329
-2.7699051076987888e-15,-1.04222106006568e-14,-9.223829060091987e-15,0.9830364496175318
-8.851506435404794e-15,6.950528591763337e-15,3.2915364126020525e-14,0.9763632691442139
1.5901119371047307e-14,-2.965108458305163e-14,-1.8950393461063134e-14,0.6640855389372764
2.0752908560303242e-15,-9.175219987575677e-15,4.440735858465525e-15,0.5504997020020669
1.1611712797665603e-14,7.986277697022265e-15,-5.284517384757294e-15,0.8279315548921106
1.3615288962461324e-14,1.4247456236973194e-14,-1.152833347191644e-14,0.9561205312650887
8.344939853112974e-15,-8.426340788303942e-15,1.1522427636644318e-14,0.9652255338041975
-8.383953308778635e-15,-1.4451986996105028e-15,-3.56441416426929e-15,0.9901170001853954
-2.0180742227335407e-14,-1.2382271496619857e-14,-7.103593179841793e-16,0.9767644907813463
7.140892193513549e-14,-7.614206939838546e-15,1.4556295314042868e-14,0.9689274558134422
5.330044590906564e-14,2.2239855353800023e-15,-1.488412573275636e-13,0.43056502857457213
